index,grid_voltage,production_power_kw,load_power_kw,grid_power_kw,stored_power_kw,SOC,production_power_kw_optimal,production_power_kw_weather_dependent
2024-10-30 07:10:00,240.0,1.886,-0.337,1.7295,0.181,50.0,2.7923726838848344,3.158679680187175
2024-10-30 07:15:00,237.4,2.096,-0.277,2.32,0.501,49.0,2.909987578106222,3.2664296680030835
2024-10-30 07:20:00,238.9,2.008,-0.279,2.568,0.841,49.0,3.0303166586201247,3.362720044589429
2024-10-30 07:25:00,238.4,2.184,-0.28,1.7705,-0.133,48.0,3.1527803817696913,3.465861302459218
2024-10-30 07:30:00,241.7,2.205,-0.292,1.78,-0.133,48.0,3.276800232415247,3.5749334809938786
2024-10-30 07:35:00,241.7,2.193,-0.279,2.03,0.115,48.0,3.4018136700551134,3.688375536136474
2024-10-30 07:40:00,240.6,2.42,-0.28,1.86,-0.28,48.0,3.527283781271936,3.806134087182673
2024-10-30 07:45:00,239.3,2.465,-0.3,0.8213,-1.344,49.0,3.6527051906408095,3.9275412752966963
2024-10-30 07:50:00,238.3,2.666,-0.25,1.721,-0.696,50.0,3.777607444651243,4.045985670330845
2024-10-30 07:55:00,240.2,2.66,-0.241,1.09,-1.329,51.0,3.9015562251965163,4.166665758920382
2024-10-30 08:00:00,238.0,2.83,-0.149,1.349,-1.332,52.0,4.024153489087601,4.289086486148431
2024-10-30 08:05:00,235.6,2.932,-0.208,1.42,-1.304,53.0,4.145036424208489,4.39909128042586
2024-10-30 08:10:00,240.9,2.988,-0.177,1.41,-1.401,54.0,4.263876064751247,4.509607249511802
2024-10-30 08:15:00,234.5,3.037,-0.111,2.09,-0.836,55.0,4.3803752679311385,4.6202759562161395
2024-10-30 08:20:00,239.8,3.164,-0.084,1.719,-1.361,56.0,4.494266719064397,4.726556613848259
2024-10-30 08:25:00,237.9,3.154,-0.094,1.811,-1.25,56.0,4.6053106791551155,4.832068310423588
2024-10-30 08:30:00,241.4,3.205,-0.094,1.511,-1.601,57.0,4.713292725770854,4.936559799011651
2024-10-30 08:35:00,235.6,3.244,-0.143,2.092,-1.011,58.0,4.818021684461849,5.034216361619169
2024-10-30 08:40:00,236.0,3.371,-0.076,1.58,-1.715,59.0,4.91932742383514,5.130118125023615
2024-10-30 08:45:00,237.3,3.355,-2.137,1.498,0.28,60.0,5.017058985791118,5.224097590973763
2024-10-30 08:50:00,239.9,3.404,-2.275,1.279,0.151,59.0,5.111082616589717,5.302693837512288
2024-10-30 08:55:00,239.7,3.504,-2.219,1.24,-0.045,59.0,5.201280140256276,5.378618834437466
2024-10-30 09:00:00,239.0,3.605,-0.156,1.91,-1.539,60.0,5.2875472572963,5.451785724416171
2024-10-30 09:05:00,239.0,3.516,-2.049,-0.1416,-1.608,61.0,5.3697921600349785,5.520278087492334
2024-10-30 09:10:00,244.5,3.623,-0.173,2.51,-0.94,61.0,5.447934148490646,5.58565125432799
2024-10-30 09:15:00,238.4,3.71,-2.357,1.869,0.517,62.0,5.521902376090423,5.647870121383393
2024-10-30 09:20:00,240.5,3.66,-2.326,1.85,0.517,62.0,5.59163480969378,5.708589019843026
2024-10-30 09:25:00,240.0,3.676,-2.232,1.52,0.077,62.0,5.65707714457846,5.76
2024-10-30 09:30:00,241.8,3.734,-0.081,1.251,-2.402,62.0,5.718181972465267,5.76
2024-10-30 09:35:00,242.8,3.902,-0.103,1.168,-2.63,64.0,5.76,5.76
2024-10-30 09:40:00,241.4,3.959,-0.152,0.901,-2.906,66.0,5.76,5.76
2024-10-30 09:45:00,239.2,3.914,-0.248,1.488,-2.178,68.0,5.76,5.76
2024-10-30 09:50:00,242.1,3.992,-0.183,1.63,-2.18,70.0,5.76,5.76
2024-10-30 09:55:00,240.3,3.936,-0.345,2.11,-1.48,71.0,5.76,5.76
2024-10-30 10:00:00,244.6,3.97,-2.639,1.568,0.237,72.0,5.76,5.76
2024-10-30 10:05:00,244.2,3.85,-2.74,1.611,0.501,71.0,5.76,5.76
2024-10-30 10:10:00,247.2,3.965,-2.578,1.223,-0.165,71.0,5.76,5.76
2024-10-30 10:15:00,246.1,4.008,-2.598,1.621,0.211,71.0,5.76,5.76
2024-10-30 10:20:00,247.5,4.016,-2.717,1.58,0.282,71.0,5.76,5.76
2024-10-30 10:25:00,246.7,3.988,-2.646,1.682,0.339,71.0,5.76,5.76
2024-10-30 10:30:00,246.6,4.07,-0.323,1.511,-2.236,72.0,5.76,5.76
2024-10-30 10:35:00,242.4,4.06,-0.482,1.791,-1.786,73.0,5.76,5.76
2024-10-30 10:40:00,245.2,4.055,-0.297,2.18,-1.577,75.0,5.76,5.76
2024-10-30 10:45:00,239.3,4.062,-0.391,2.02,-1.652,76.0,5.76,5.76
2024-10-30 10:50:00,243.0,4.01,-0.433,1.852,-1.728,77.0,5.76,5.76
2024-10-30 10:55:00,240.0,4.02,-0.454,1.882,-1.685,79.0,5.76,5.76
2024-10-30 11:00:00,237.0,4.047,-0.311,1.092,-2.645,80.0,5.76,5.76
2024-10-30 11:05:00,238.1,4.03,-0.306,1.47,-2.256,82.0,5.76,5.76
2024-10-30 11:10:00,239.9,3.98,-0.296,1.37,-2.314,84.0,5.76,5.76
2024-10-30 11:15:00,241.4,3.953,-0.305,1.4,-2.248,84.0,5.76,5.76
2024-10-30 11:20:00,240.3,3.977,-0.172,1.371,-2.434,85.0,5.76,5.76
2024-10-30 11:25:00,246.3,3.918,-0.281,1.629,-2.008,87.0,5.76,5.76
2024-10-30 11:30:00,244.5,3.896,-0.348,1.52,-2.03,89.0,5.76,5.76
2024-10-30 11:35:00,246.0,3.863,-0.273,1.0,-2.59,91.0,5.76,5.76
2024-10-30 11:40:00,242.9,3.742,-0.132,1.761,-1.85,92.0,5.714893215337536,5.703086236976439
2024-10-30 11:45:00,247.1,3.703,-0.086,1.5,-2.117,94.0,5.652635636855803,5.63022481827673
2024-10-30 11:50:00,246.3,3.71,-0.136,2.01,-1.564,95.0,5.585811260692002,5.535440579110238
2024-10-30 11:55:00,246.3,3.549,-0.137,2.02,-1.392,97.0,5.514440258762256,5.438868204209673
2024-10-30 12:00:00,245.8,3.59,-0.139,2.13,-1.321,98.0,5.438547301704596,5.340670002683811
2024-10-30 12:05:00,244.2,3.547,-0.338,1.861,-1.349,99.0,5.358162210666885,5.236346619552928
2024-10-30 12:10:00,245.7,1.573,-0.123,1.45,0.0,100.0,5.273320805342091,5.131027464969598
2024-10-30 12:15:00,245.2,2.129,-0.279,1.85,0.0,100.0,5.184065880226047,5.024914144774074
2024-10-30 12:20:00,247.0,2.738,-0.128,2.61,0.0,100.0,5.090448194294464,4.9131312297248035
2024-10-30 12:25:00,246.6,2.496,-0.286,2.21,0.0,100.0,4.99252778437853,4.800657040246736
2024-10-30 12:30:00,247.2,2.186,-0.185,2.0,0.0,100.0,4.890375246174182,4.68768623495037
2024-10-30 12:35:00,248.5,1.736,-0.236,1.5,0.0,100.0,4.784073402843354,4.579252288680594
2024-10-30 12:40:00,245.8,1.449,-0.289,1.16,0.0,100.0,4.6737189610363155,4.469703422585028
2024-10-30 12:45:00,242.2,1.018,-0.238,0.7793,0.0,100.0,4.559424613519779,4.359184268678008
2024-10-30 12:50:00,242.9,1.232,-0.242,0.99,0.0,100.0,4.441321170742925,4.251177188658004
2024-10-30 12:55:00,245.2,1.162,-0.152,1.01,0.0,100.0,4.319560104625302,4.141707608740144
2024-10-30 13:00:00,242.8,1.246,-0.176,1.07,0.0,100.0,4.194316392067287,4.030907799786029
2024-10-30 13:05:00,241.9,1.564,-0.204,1.36,0.0,100.0,4.065791503888384,3.9150282229512823
2024-10-30 13:10:00,243.8,1.65,-0.2,1.45,0.0,100.0,3.9342169752373497,3.797779337164423
2024-10-30 13:15:00,240.3,1.366,-0.206,1.16,0.0,100.0,3.7998580499436954,3.6793378601251323
2024-10-30 13:20:00,241.0,1.69,-0.19,1.5,0.0,100.0,3.6630179581886577,3.557129436849391
2024-10-30 13:25:00,241.4,1.622,-0.182,1.44,0.0,100.0,3.5240422594467073,3.434127407033499
2024-10-30 13:30:00,242.7,1.47,-0.18,1.29,0.0,100.0,3.3833238059325295,3.3106045729698685
2024-10-30 13:35:00,244.8,1.734,-0.264,1.471,0.0,100.0,3.241307714043486,3.1823731175163115
2024-10-30 13:40:00,243.9,1.723,-0.259,1.7295,0.266,100.0,3.098496723385995,3.054895414093005
2024-10-30 13:45:00,241.4,1.723,-0.249,1.739,0.266,100.0,2.9554566280932555,2.928606237281389
2024-10-30 13:50:00,241.5,1.423,-0.165,1.43,0.172,100.0,2.8128213778724533,2.8060612718461826
2024-10-30 13:55:00,241.8,1.302,-0.038,-0.03018,-1.294,99.0,2.671298016907228,2.685054807934046
2024-10-30 14:00:00,237.4,1.486,-0.166,1.32,0.0,100.0,2.5316704099758875,2.5662804004080773
2024-10-30 14:05:00,235.8,0.6,-0.17,0.4302,0.0,100.0,2.394801700581499,2.4429477330845963
2024-10-30 14:10:00,234.1,0.96,-0.18,0.78,0.0,100.0,2.2616339456125822,2.324292807326994
2024-10-30 14:15:00,239.0,0.969,-0.139,0.83,0.0,100.0,2.133184168956393,2.211399498982038
2024-10-30 14:20:00,241.0,0.716,-0.166,0.55,0.0,100.0,2.01053435783864,2.096783126794561
2024-10-30 14:25:00,237.8,1.16,-0.16,1.0,0.0,100.0,1.8948131848759668,1.9915298816570324
2024-10-30 14:30:00,238.3,1.151,-0.171,0.9805,0.0,100.0,1.7871655452012953,1.8971531807399797
2024-10-30 14:35:00,236.7,1.254,-0.164,1.09,0.0,100.0,1.690868172842566,1.8097384229806104
2024-10-30 14:40:00,236.7,1.235,-0.165,1.07,0.0,100.0,1.5924493947333873,1.725380476388846
2024-10-30 14:45:00,238.9,1.235,-0.165,1.07,0.0,100.0,1.4897350540459722,1.641896102847488
2024-10-30 14:50:00,239.1,1.199,-0.169,1.03,0.0,100.0,1.3826031686349451,1.532529104766545
2024-10-30 14:55:00,240.6,1.083,-0.633,0.4502,0.0,100.0,1.2709630310945603,1.4254103994982348
2024-10-30 15:00:00,241.9,0.91,-0.16,0.75,0.0,100.0,1.1547854143540859,1.3207761819260784
2024-10-30 15:05:00,245.5,0.831,-0.191,0.64,0.0,100.0,1.0341513212463214,1.2050822861194503
2024-10-30 15:10:00,243.4,0.763,-0.183,0.58,0.0,100.0,0.909330105761477,1.092213133370144
2024-10-30 15:15:00,243.6,0.676,-0.246,0.4297,0.0,100.0,0.7809020721702368,0.9823626300284793
2024-10-30 15:20:00,239.1,0.586,-0.591,0.010254,0.015,100.0,0.6499457240140368,0.8657700527142704
2024-10-30 15:25:00,243.4,0.506,-0.246,0.2598,0.0,100.0,0.5183120660790392,0.7515101545844179
2024-10-30 15:30:00,241.5,0.413,-0.243,0.17,0.0,100.0,0.388993783208248,0.6397423541221909
2024-10-30 15:35:00,242.6,0.292,-0.232,0.05994,0.0,100.0,0.26653938509458697,0.5184058918700697
2024-10-30 15:40:00,242.2,0.135,-0.236,0.0001221,0.101,100.0,0.15729583825957716,0.3993527569481551
2024-10-30 15:45:00,243.0,0.068,-0.234,-0.01001,0.156,100.0,0.06891717944882068,0.28268525635188296
2024-10-30 15:50:00,245.4,0.068,-0.234,-0.01001,0.156,100.0,0.008156210282043195,0.17428846553612695
2024-10-30 15:55:00,243.9,0.025,-0.22,0.01001,0.205,100.0,0.0,0.0676688909460372
2024-10-30 16:00:00,244.4,0.005,-0.218,0.0,0.213,100.0,0.0,0.0
2024-10-30 16:05:00,243.3,0.0,-0.22,0.0,0.22,99.0,0.0,0.0
2024-10-30 16:10:00,241.9,0.002,-0.25,-0.01001,0.238,99.0,0.0,0.0
2024-10-30 16:15:00,238.9,0.0,-0.214,0.0,0.214,98.0,0.0,0.0
2024-10-30 16:20:00,238.8,0.0,-0.158,0.0,0.158,98.0,0.0,0.0
2024-10-30 16:25:00,238.2,0.0,-0.256,0.01001,0.266,98.0,0.0,0.0
2024-10-30 16:30:00,239.0,0.0,-0.243,0.0,0.243,98.0,0.0,0.0
2024-10-30 16:35:00,240.0,0.0,-0.241,0.0,0.241,97.0,0.0,0.0
2024-10-30 16:40:00,234.3,0.0,-0.162,0.0,0.162,97.0,0.0,0.0
2024-10-30 16:45:00,241.6,0.0,-0.162,0.0,0.162,97.0,0.0,0.0
2024-10-30 16:50:00,238.4,0.0,-0.167,0.0,0.167,97.0,0.0,0.0
2024-10-30 16:55:00,239.0,0.0,-0.163,0.0,0.163,97.0,0.0,0.0
2024-10-30 17:00:00,240.6,0.0,-0.17,0.0,0.17,97.0,0.0,0.0
2024-10-30 17:05:00,237.3,0.0,-0.204,0.0,0.204,96.0,0.0,0.0
2024-10-30 17:10:00,240.7,0.0,-2.355,0.009766,2.365,95.0,0.0,0.0
2024-10-30 17:15:00,238.9,0.0,-2.416,0.0,2.416,93.0,0.0,0.0
2024-10-30 17:20:00,237.8,0.0,-2.363,0.009766,2.373,91.0,0.0,0.0
2024-10-30 17:25:00,239.6,0.0,-2.287,0.01172,2.299,90.0,0.0,0.0
2024-10-30 17:30:00,232.9,0.0,-2.215,-0.01172,2.203,89.0,0.0,0.0
2024-10-30 17:35:00,232.9,0.0,-2.328,0.0,2.328,88.0,0.0,0.0
2024-10-30 17:40:00,235.1,0.0,-2.318,0.0,2.318,88.0,0.0,0.0
2024-10-30 17:45:00,235.0,0.0,-2.236,-0.01953,2.217,86.0,0.0,0.0
2024-10-30 17:50:00,232.8,0.0,-2.205,0.0,2.205,84.0,0.0,0.0
2024-10-30 17:55:00,234.7,0.0,-0.442,0.0,0.442,82.0,0.0,0.0
2024-10-30 18:00:00,229.7,0.0,-0.484,0.0,0.484,81.0,0.0,0.0
2024-10-30 18:05:00,232.7,0.0,-2.326,0.0,2.326,80.0,0.0,0.0
2024-10-30 18:10:00,236.1,0.0,-0.445,0.0,0.445,79.0,0.0,0.0
2024-10-30 18:15:00,230.1,0.0,-0.442,0.0,0.442,78.0,0.0,0.0
2024-10-30 18:20:00,233.4,0.0,-2.27,0.009766,2.28,77.0,0.0,0.0
2024-10-30 18:25:00,234.1,0.0,-0.49,0.0,0.49,76.0,0.0,0.0
2024-10-30 18:30:00,234.2,0.0,-0.475,0.0,0.475,75.0,0.0,0.0
2024-10-30 18:35:00,234.1,0.001,-0.476,0.0,0.475,75.0,0.0,0.0
2024-10-30 18:40:00,233.4,0.0,-0.402,0.0,0.402,75.0,0.0,0.0
2024-10-30 18:45:00,234.0,0.0,-0.405,0.0,0.405,74.0,0.0,0.0
2024-10-30 18:50:00,236.4,0.0,-0.397,0.0,0.397,74.0,0.0,0.0
2024-10-30 18:55:00,236.3,0.0,-0.379,-0.01001,0.369,74.0,0.0,0.0
2024-10-30 19:00:00,237.4,0.0,-0.378,-0.01001,0.368,73.0,0.0,0.0
2024-10-30 19:05:00,235.2,0.0,-0.382,0.0,0.382,73.0,0.0,0.0
2024-10-30 19:10:00,236.2,0.0,-0.323,-0.01001,0.313,73.0,0.0,0.0
2024-10-30 19:15:00,236.1,0.0,-0.737,0.0,0.737,72.0,0.0,0.0
2024-10-30 19:20:00,233.9,0.0,-0.259,0.0,0.259,72.0,0.0,0.0
2024-10-30 19:25:00,234.7,0.0,-0.262,-0.01001,0.252,72.0,0.0,0.0
2024-10-30 19:30:00,234.4,0.0,-0.246,0.0,0.246,71.0,0.0,0.0
2024-10-30 19:35:00,236.7,0.0,-0.248,0.0,0.248,71.0,0.0,0.0
2024-10-30 19:40:00,235.1,0.0,-0.237,-0.01001,0.227,71.0,0.0,0.0
2024-10-30 19:45:00,237.1,0.0,-0.246,0.0,0.246,71.0,0.0,0.0
2024-10-30 19:50:00,235.6,0.0,-0.283,0.0,0.283,70.0,0.0,0.0
2024-10-30 19:55:00,235.6,0.0,-0.312,0.0,0.312,70.0,0.0,0.0
2024-10-30 20:00:00,234.0,0.0,-0.279,0.01001,0.289,70.0,0.0,0.0
2024-10-30 20:05:00,237.9,0.0,-0.289,0.0,0.289,69.0,0.0,0.0
2024-10-30 20:10:00,236.5,0.0,-0.271,0.0,0.271,69.0,0.0,0.0
2024-10-30 20:15:00,234.5,0.0,-0.269,0.0,0.269,69.0,0.0,0.0
2024-10-30 20:20:00,236.4,0.0,-0.299,-0.03003,0.269,69.0,0.0,0.0
2024-10-30 20:25:00,237.2,0.0,-0.255,0.0,0.255,69.0,0.0,0.0
2024-10-30 20:30:00,238.1,0.0,-0.246,0.01013,0.256,68.0,0.0,0.0
2024-10-30 20:35:00,232.8,0.0,-0.353,0.02002,0.373,68.0,0.0,0.0
2024-10-30 20:40:00,233.3,0.0,-0.476,0.0,0.476,68.0,0.0,0.0
2024-10-30 20:45:00,234.5,0.0,-0.432,0.0,0.432,67.0,0.0,0.0
2024-10-30 20:50:00,233.5,0.0,-0.428,0.0,0.428,67.0,0.0,0.0
2024-10-30 20:55:00,231.9,0.0,-0.424,0.01001,0.434,66.0,0.0,0.0
2024-10-30 21:00:00,230.2,0.0,-0.424,-0.01001,0.414,66.0,0.0,0.0
2024-10-30 21:05:00,229.8,0.0,-0.42,0.0,0.42,65.0,0.0,0.0
2024-10-30 21:10:00,236.5,0.0,-0.421,0.0,0.421,65.0,0.0,0.0
2024-10-30 21:15:00,235.2,0.0,-0.406,0.01001,0.416,65.0,0.0,0.0
2024-10-30 21:20:00,234.2,0.0,-0.414,0.0,0.414,65.0,0.0,0.0
2024-10-30 21:25:00,234.9,0.0,-0.429,0.01001,0.439,64.0,0.0,0.0
2024-10-30 21:30:00,234.5,0.001,-0.403,0.0,0.402,64.0,0.0,0.0
2024-10-30 21:35:00,236.3,0.0,-0.406,0.0,0.406,63.0,0.0,0.0
2024-10-30 21:40:00,235.6,0.0,-0.402,0.0,0.402,63.0,0.0,0.0
2024-10-30 21:45:00,236.7,0.0,-0.406,0.0,0.406,63.0,0.0,0.0
2024-10-30 21:50:00,235.0,0.0,-0.4,0.0,0.4,62.0,0.0,0.0
2024-10-30 21:55:00,237.1,0.0,-0.389,0.0,0.389,62.0,0.0,0.0
2024-10-30 22:00:00,237.1,0.0,-0.391,0.0,0.391,61.0,0.0,0.0
2024-10-30 22:05:00,237.3,0.0,-0.228,0.0,0.228,61.0,0.0,0.0
2024-10-30 22:10:00,236.1,0.0,-0.238,-0.01001,0.228,61.0,0.0,0.0
2024-10-30 22:15:00,234.6,0.0,-0.228,0.0,0.228,61.0,0.0,0.0
2024-10-30 22:20:00,236.8,0.0,-0.225,0.0,0.225,61.0,0.0,0.0
2024-10-30 22:25:00,236.1,0.0,-0.223,0.0,0.223,60.0,0.0,0.0
2024-10-30 22:30:00,236.1,0.0,-0.223,0.0,0.223,60.0,0.0,0.0
2024-10-30 22:35:00,234.6,0.0,-0.215,0.0,0.215,60.0,0.0,0.0
2024-10-30 22:40:00,234.1,0.0,-0.214,0.0,0.214,60.0,0.0,0.0
2024-10-30 22:45:00,234.9,0.0,-0.219,0.0,0.219,60.0,0.0,0.0
2024-10-30 22:50:00,234.8,0.0,-0.229,-0.01001,0.219,59.0,0.0,0.0
2024-10-30 22:55:00,235.2,0.0,-0.211,0.0,0.211,59.0,0.0,0.0
2024-10-30 23:00:00,235.2,0.0,-0.159,0.0,0.159,59.0,0.0,0.0
2024-10-30 23:05:00,235.4,0.0,-0.148,0.0,0.148,59.0,0.0,0.0
2024-10-30 23:10:00,233.8,0.0,-0.143,0.0,0.143,59.0,0.0,0.0
2024-10-30 23:15:00,235.4,0.0,-0.146,0.0,0.146,58.0,0.0,0.0
2024-10-30 23:20:00,234.8,0.0,-0.144,0.0,0.144,58.0,0.0,0.0
2024-10-30 23:25:00,235.0,0.0,-0.158,0.0,0.158,58.0,0.0,0.0
2024-10-30 23:30:00,233.9,0.0,-0.642,0.0,0.642,58.0,0.0,0.0
2024-10-30 23:35:00,233.5,0.0,-0.172,0.001953,0.174,57.0,0.0,0.0
2024-10-30 23:40:00,234.1,0.0,-0.158,0.0,0.158,57.0,0.0,0.0
2024-10-30 23:45:00,235.6,0.0,-0.16,0.0,0.16,57.0,0.0,0.0
2024-10-30 23:50:00,236.0,0.0,-0.158,0.0,0.158,57.0,0.0,0.0
2024-10-30 23:55:00,236.7,0.0,-0.156,0.0,0.156,57.0,0.0,0.0
2024-10-31 00:00:00,236.3,0.0,-0.171,-0.01001,0.161,56.0,0.0,0.0
2024-10-31 00:05:00,236.7,0.0,-0.153,0.0,0.153,56.0,0.0,0.0
2024-10-31 00:10:00,236.5,0.0,-0.154,0.0,0.154,56.0,0.0,0.0
2024-10-31 00:15:00,236.1,0.0,-0.234,0.0199,0.254,56.0,0.0,0.0
2024-10-31 00:20:00,236.1,0.0,-0.239,0.0,0.239,55.0,0.0,0.0
2024-10-31 00:25:00,236.5,0.0,-0.233,0.0,0.233,55.0,0.0,0.0
2024-10-31 00:30:00,235.2,0.0,-0.216,0.01001,0.226,55.0,0.0,0.0
2024-10-31 00:35:00,234.9,0.0,-0.241,-0.01001,0.231,55.0,0.0,0.0
2024-10-31 00:40:00,234.8,0.0,-0.239,-0.01001,0.229,54.0,0.0,0.0
2024-10-31 00:45:00,235.2,0.0,-0.232,0.0,0.232,54.0,0.0,0.0
2024-10-31 00:50:00,235.4,0.0,-0.222,0.01001,0.232,54.0,0.0,0.0
2024-10-31 00:55:00,235.0,0.0,-0.149,0.0,0.149,54.0,0.0,0.0
2024-10-31 01:00:00,236.0,0.0,-0.149,0.0,0.149,54.0,0.0,0.0
2024-10-31 01:05:00,234.5,0.0,-0.148,0.0,0.148,54.0,0.0,0.0
2024-10-31 01:10:00,235.0,0.0,-0.149,0.0,0.149,53.0,0.0,0.0
2024-10-31 01:15:00,235.1,0.0,-0.144,0.0,0.144,53.0,0.0,0.0
2024-10-31 01:20:00,234.9,0.0,-0.15,0.0,0.15,53.0,0.0,0.0
2024-10-31 01:25:00,234.6,0.0,-0.149,0.0,0.149,53.0,0.0,0.0
2024-10-31 01:30:00,235.0,0.0,-0.138,0.01001,0.148,53.0,0.0,0.0
2024-10-31 01:35:00,235.1,0.0,-0.148,0.0,0.148,53.0,0.0,0.0
2024-10-31 01:40:00,234.9,0.0,-0.071,0.0,0.071,52.0,0.0,0.0
2024-10-31 01:45:00,234.7,0.0,-0.07,0.0,0.07,52.0,0.0,0.0
2024-10-31 01:50:00,233.7,0.0,-0.07,0.0,0.07,52.0,0.0,0.0
2024-10-31 01:55:00,233.4,0.0,-0.072,0.0,0.072,52.0,0.0,0.0
2024-10-31 02:00:00,232.7,0.0,-0.072,0.0,0.072,52.0,0.0,0.0
2024-10-31 02:05:00,234.2,0.0,-0.069,0.0,0.069,52.0,0.0,0.0
2024-10-31 02:10:00,233.6,0.0,-0.058,0.00998,0.068,52.0,0.0,0.0
2024-10-31 02:15:00,234.4,0.0,-0.072,0.0,0.072,52.0,0.0,0.0
2024-10-31 02:20:00,234.4,0.0,-0.146,0.01001,0.156,51.0,0.0,0.0
2024-10-31 02:25:00,231.4,0.0,-0.16,0.0,0.16,51.0,0.0,0.0
2024-10-31 02:30:00,231.7,0.0,-0.159,0.0,0.159,51.0,0.0,0.0
2024-10-31 02:35:00,232.2,0.0,-0.157,0.0,0.157,51.0,0.0,0.0
2024-10-31 02:40:00,231.7,0.0,-0.164,-0.00989,0.154,51.0,0.0,0.0
2024-10-31 02:45:00,230.7,0.0,-0.153,0.0,0.153,51.0,0.0,0.0
2024-10-31 02:50:00,231.3,0.0,-0.159,0.0,0.159,50.0,0.0,0.0
2024-10-31 02:55:00,230.3,0.0,-0.153,0.0,0.153,50.0,0.0,0.0
2024-10-31 03:00:00,230.9,0.0,-0.151,0.0,0.151,50.0,0.0,0.0
2024-10-31 03:05:00,230.3,0.0,-0.206,0.0,0.206,50.0,0.0,0.0
2024-10-31 03:10:00,230.9,0.0,-0.142,0.01001,0.152,50.0,0.0,0.0
2024-10-31 03:15:00,229.8,0.0,-0.142,0.01001,0.152,50.0,0.0,0.0
2024-10-31 03:20:00,233.3,0.0,-0.149,0.0,0.149,50.0,0.0,0.0
2024-10-31 03:25:00,233.6,0.0,-0.152,0.0,0.152,49.0,0.0,0.0
2024-10-31 03:30:00,233.4,0.0,-0.162,-0.01001,0.152,49.0,0.0,0.0
2024-10-31 03:35:00,231.4,0.0,-0.083,0.0,0.083,49.0,0.0,0.0
2024-10-31 03:40:00,230.9,0.0,-0.07,0.0,0.07,49.0,0.0,0.0
2024-10-31 03:45:00,230.9,0.0,-0.154,0.0,0.154,49.0,0.0,0.0
2024-10-31 03:50:00,229.6,0.001,-0.155,0.0,0.154,49.0,0.0,0.0
2024-10-31 03:55:00,232.3,0.0,-0.152,0.0,0.152,48.0,0.0,0.0
2024-10-31 04:00:00,232.2,0.0,-0.157,0.0,0.157,48.0,0.0,0.0
2024-10-31 04:05:00,232.9,0.0,-0.145,0.0,0.145,48.0,0.0,0.0
2024-10-31 04:10:00,234.4,0.0,-0.145,0.0,0.145,48.0,0.0,0.0
2024-10-31 04:15:00,233.7,0.0,-0.15,0.0,0.15,48.0,0.0,0.0
2024-10-31 04:20:00,233.4,0.0,-0.154,0.0,0.154,48.0,0.0,0.0
2024-10-31 04:25:00,238.0,0.0,-0.149,0.0,0.149,47.0,0.0,0.0
2024-10-31 04:30:00,237.0,0.0,-0.166,0.0,0.166,47.0,0.0,0.0
2024-10-31 04:35:00,237.2,0.0,-0.164,0.0,0.164,47.0,0.0,0.0
2024-10-31 04:40:00,237.2,0.0,-0.169,0.0,0.169,47.0,0.0,0.0
2024-10-31 04:45:00,236.2,0.0,-0.166,0.0,0.166,47.0,0.0,0.0
2024-10-31 04:50:00,236.7225352112676,0.0,-0.166,0.0,0.166,47.0,0.0,0.0
2024-10-31 04:55:00,230.7,0.0,-0.167,0.0,0.167,46.0,0.0,0.0
2024-10-31 05:00:00,241.7,0.0,-0.302,0.0,0.302,46.0,0.0,0.0
2024-10-31 05:05:00,237.4,0.0,-0.294,0.0,0.294,46.0,0.0,0.0
2024-10-31 05:10:00,239.3,0.001,-0.663,-0.010254,0.652,46.0,0.0,0.0
2024-10-31 05:15:00,239.0,0.006,-0.238,0.0,0.232,45.0,0.0,0.0
2024-10-31 05:20:00,243.4,0.013,-0.277,-0.0002441,0.264,45.0,0.0,0.0
2024-10-31 05:25:00,243.8,0.028,-0.254,0.01001,0.236,45.0,0.0,0.0
2024-10-31 05:30:00,244.9,0.064,-0.354,0.2002,0.49,44.0,0.0,0.0
2024-10-31 05:35:00,244.2,0.103,-0.262,0.01001,0.169,44.0,0.0,0.05078515967963341
2024-10-31 05:40:00,243.2,0.136,-0.271,-0.02002,0.115,44.0,0.055460115329849846,0.14056824586974714
2024-10-31 05:45:00,245.9,0.151,-0.247,0.01013,0.106,44.0,0.15995797011477203,0.23228411787409325
2024-10-31 05:50:00,244.7,0.19,-0.27,-0.01001,0.07,44.0,0.30202467767874425,0.42063102412134257
2024-10-31 05:55:00,241.9,0.164,-0.234,-0.0001221,0.07,44.0,0.4701911533834676,0.6142058339614094
2024-10-31 06:00:00,239.3,0.221,-0.311,-0.01001,0.08,44.0,0.653086681004034,0.812211801113039
2024-10-31 06:05:00,242.2,0.179,-0.234,-0.0001221,0.055,44.0,0.8418290513515627,1.0217949826552966
2024-10-31 06:10:00,242.8,0.229,-0.108,6.104e-05,-0.121,44.0,1.0303076829150506,1.2340575599112054
2024-10-31 06:15:00,240.9,0.354,-0.077,-0.0001221,-0.277,44.0,1.2146670408939382,1.4483895691317195
2024-10-31 06:20:00,241.1,0.392,-0.15,0.0001221,-0.242,44.0,1.3926600584776836,1.6269455229430125
2024-10-31 06:25:00,239.8,0.437,-0.076,-0.01007,-0.371,44.0,1.563107257296203,1.8061482819995511
2024-10-31 06:30:00,236.4,0.797,-0.089,-0.0001221,-0.708,44.0,1.7255052299402105,1.9857223722448076
